"year","block","trt","water","structure","plot","mono","gopher","native.richness","native.forb.richness","native.grass.richness","native.cover","native.forb.cover","native.grass.cover","inv.grass.cov","fesper.seeded","fesper.present","ACHMIL","ACMAME","ACMSTR","AMSMEN","ASCFAS","CALCIL","CIROCC","DEIFAS","ESCCAL","GRICAM","LAYPLA","LUPBIC","LUPMIC","LUPSUC","PHACIC","PLAERE","RANCAL","SISBEL","TRIWIL","ARIPUR","BROCAR","ELYCON","ELYGLA","FESMIC","HORBRA","HORINT","KOEMAC","MELIMP","MUHRIG","POASEC","SPOAIR","STIPUL","BRODIA","BROHOR","BROMAD","FESMYU","FESPER","HORMUR","POLMON"
"2021","43","r","0.5","H","43-R",0,NA,4,3,1,0.46,0.21,0.25,0,"0","0",0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0.208333333333333,0,0,0.0208333333333333,0,0,0,0.520833333333333,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0416666666666667,NA,0,0,NA
"2021","44","dt","0.5","N","44-DT",0,NA,10,7,3,0.93,0.77,0.16,0.02,"1","0",0,0.0537634408602151,0.010752688172043,0.021505376344086,0.0537634408602151,0.268817204301075,0.043010752688172,0,0,0.376344086021505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.032258064516129,0,0,0,0,0,0,0.10752688172043,NA,NA,0,NA,0,0,NA
"2021","44","fd","0.5","N","44-FD",0,NA,8,7,1,0.65,0.6,0.05,0,"1","1",0.149253731343284,0.0298507462686567,0,0.373134328358209,0,0.223880597014925,0.0298507462686567,0,0.0149253731343284,0.0746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746268656716418,0,0,0,0,0,0,0,NA,NA,0,NA,0.0298507462686567,0,NA
"2021","44","ir","0.5","N","44-IR",0,NA,7,4,3,0.81,0.73,0.08,0,"0","0",0.037037037037037,0,0,0,0,0.555555555555556,0.185185185185185,0,0,0,0,0,0,0.123456790123457,0,0,0,0,0,0,0.0123456790123457,0,0,0.0493827160493827,0.037037037037037,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","44","r","0.5","N","44-R",0,NA,5,3,2,0.62,0.42,0.2,0.03,"0","0",0,0,0,0,0.032258064516129,0.32258064516129,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161290322580645,0.161290322580645,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","45","dt","0.5","N","45-DT",0,NA,11,6,5,0.66,0.5,0.16,0.04,"0","0",0.072463768115942,0.072463768115942,0,0,0,0.144927536231884,0.072463768115942,0,0,0.072463768115942,0,0,0,0,0.289855072463768,0,0,0,0,0,0.0289855072463768,0,0,0.0434782608695652,0.072463768115942,0,0.0579710144927536,0,0,0,0,0.0289855072463768,NA,NA,0.0434782608695652,NA,0,0,NA
"2021","45","fd","0.5","N","45-FD",0,NA,9,7,2,0.54,0.44,0.1,0.1,"0","0",0,0,0,0.0344827586206897,0.0689655172413793,0.258620689655172,0.0517241379310345,0,0,0.0862068965517241,0,0,0,0.172413793103448,0.0862068965517241,0,0,0,0,0,0,0,0.0862068965517241,0.0862068965517241,0,0,0,0,0,0,0,0,NA,NA,0.0689655172413793,NA,0,0,NA
"2021","45","ir","0.5","N","45-IR",0,NA,3,2,1,0.56,0.36,0.2,0.03,"1","0",0,0,0,0,0,0.0151515151515152,0.53030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303030303,0,0,0,0,0,0,0,0,NA,NA,0.151515151515152,NA,0,0,NA
"2021","45","r","0.5","N","45-R",0,NA,6,4,2,0.77,0.67,0.1,0.02,"1","1",0,0.025,0,0.3125,0,0,0.1875,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,NA,NA,0.0125,NA,0.025,0,NA
"2021","46","dt","0.5","N","46-DT",0,NA,6,4,2,0.64,0.52,0.12,0.02,"1","1",0,0.0151515151515152,0,0.681818181818182,0,0,0,0,0,0.0757575757575758,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0.151515151515152,0.0303030303030303,0,0,0,0,0,0,0,0,NA,NA,0.0151515151515152,NA,0.0151515151515152,0,NA
"2021","46","fd","0.5","N","46-FD",0,NA,6,5,1,0.43,0.33,0.1,0.01,"1","1",0,0.0444444444444444,0,0.0666666666666667,0,0.222222222222222,0.333333333333333,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,NA,NA,0.0222222222222222,NA,0.0222222222222222,0,NA
"2021","46","ir","0.5","N","46-IR",0,NA,10,7,3,1.09,1.01,0.08,0,"1","1",0.00909090909090909,0.0272727272727273,0,0.772727272727273,0,0,0.0181818181818182,0,0,0.0363636363636364,0,0,0,0.0454545454545455,0,0,0.00909090909090909,0,0,0,0,0,0,0.00909090909090909,0.0181818181818182,0,0,0,0.0454545454545455,0,0,0,NA,NA,0,NA,0.00909090909090909,0,NA
"2021","46","r","0.5","N","46-R",0,NA,9,7,2,0.71,0.58,0.13,0,"0","0",0,0.140845070422535,0.211267605633803,0,0,0.0704225352112676,0.0704225352112676,0,0,0.0422535211267606,0,0.0704225352112676,0,0.211267605633803,0,0,0,0,0,0,0,0,0,0.0422535211267606,0,0,0.140845070422535,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","47","dt","0.5","O","47-DT",0,NA,8,6,2,0.92,0.16,0.76,0.01,"0","0",0.0108695652173913,0,0.0326086956521739,0,0,0.0434782608695652,0.0217391304347826,0,0,0,0,0,0,0,0.0543478260869565,0.0108695652173913,0,0,0,0,0.815217391304348,0,0,0.0108695652173913,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","47","fd","0.5","O","47-FD",0,NA,5,3,2,0.83,0.7,0.13,0,"1","1",0,0,0,0,0,0.238095238095238,0.535714285714286,0,0,0.0595238095238095,0,0,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0119047619047619,0,NA
"2021","47","ir","0.5","O","47-IR",0,NA,4,3,1,0.7,0.6,0.1,0,"0","0",0,0,0,0.285714285714286,0,0,0.285714285714286,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","47","r","0.5","O","47-R",0,NA,4,2,2,0.76,0.16,0.6,0,"1","0",0,0.0131578947368421,0,0,0,0,0.197368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0,0.592105263157895,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","48","dt","0.5","O","48-DT",0,NA,5,3,2,0.77,0.32,0.45,0.01,"0","0",0,0,0,0,0,0,0.324675324675325,0,0.025974025974026,0,0,0,0,0,0.0649350649350649,0,0,0,0,0,0,0,0.454545454545455,0.12987012987013,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","48","fd","0.5","O","48-FD",0,NA,8,5,3,0.65,0.33,0.32,0,"1","1",0,0.0151515151515152,0,0.303030303030303,0,0.0757575757575758,0,0,0,0,0,0,0,0,0,0.0303030303030303,0.0757575757575758,0,0,0,0.0757575757575758,0,0.378787878787879,0.0303030303030303,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0151515151515152,0,NA
"2021","48","ir","0.5","O","48-IR",0,NA,6,4,2,0.46,0.06,0.4,0,"1","0",0,0.0217391304347826,0,0,0,0,0.0434782608695652,0,0.0434782608695652,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0.434782608695652,0,0,0.434782608695652,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","48","r","0.5","O","48-R",0,NA,6,4,2,0.69,0.59,0.1,0.01,"0","0",0.0289855072463768,0,0,0,0,0,0.797101449275362,0,0.0144927536231884,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0.072463768115942,0,0,0.072463768115942,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","49","dt","0.5","O","49-DT",0,NA,4,3,1,0.77,0.72,0.05,0,"1","1",0,0,0,0,0,0,0.256410256410256,0,0,0,0,0,0,0,0.641025641025641,0,0.0256410256410256,0,0,0,0.0641025641025641,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0128205128205128,0,NA
"2021","49","fd","0.5","O","49-FD",0,NA,9,5,4,1.02,0.44,0.58,0,"0","0",0,0.0196078431372549,0,0.245098039215686,0.0196078431372549,0,0.0980392156862745,0,0,0,0,0,0,0,0.0490196078431373,0,0,0,0,0,0.441176470588235,0,0.0980392156862745,0.0196078431372549,0,0,0,0,0,0,0.00980392156862745,0,NA,NA,0,NA,0,0,NA
"2021","49","ir","0.5","O","49-IR",0,NA,5,2,3,1.1,0.9,0.2,0.75,"0","0",0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.772727272727273,0,0,0,0,0,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","49","r","0.5","O","49-R",0,NA,3,3,0,0.14,0.14,0,0.01,"0","0",0.0224719101123595,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0.112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.842696629213483,0,NA,0,0,NA
"2021","5","dt","1.25","J","5-DT",0,0,9,5,4,1.38,0.67,0.71,0,"1","1",0,0.0357142857142857,0.00714285714285714,0,0,0.25,0.00714285714285714,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0.107142857142857,0,0.00714285714285714,0.357142857142857,0,0,0,0,0,0,0,0.0357142857142857,NA,NA,0,NA,0.0142857142857143,0,NA
"2021","5","fd","1.25","J","5-FD",0,0,8,6,2,1.15,0.32,0.83,0,"0","0",0.00869565217391304,0.0434782608695652,0,0,0,0,0.0869565217391304,0,0.0173913043478261,0.0347826086956522,0,0,0,0,0.0869565217391304,0,0,0,0,0,0.695652173913043,0,0,0.0260869565217391,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","5","ir","1.25","J","5-IR",0,0,8,6,2,1.43,1.23,0.2,0,"0","0",0,0.034965034965035,0.020979020979021,0.013986013986014,0,0.314685314685315,0.454545454545455,0,0.020979020979021,0,0,0,0,0,0,0,0,0,0,0,0.034965034965035,0,0,0.104895104895105,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","5","r","1.25","J","5-R",0,0,6,2,4,1.15,0.18,0.97,0.07,"0","0",0,0.0260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0,0,0,0,0,0.0434782608695652,0,0.739130434782609,0.0173913043478261,0.0434782608695652,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","50","dt","0.5","O","50-DT",1,NA,0,0,0,0,0,0,0.15,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA
"2021","50","r","0.5","O","50-R",0,NA,3,2,1,1.02,0.12,0.9,0.1,"1","1",0,0,0,0,0,0,0.0194174757281553,0,0,0,0,0,0,0,0,0,0.0970873786407767,0,0,0,0.87378640776699,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.00970873786407767,0,NA
"2021","51","dt","0.5","G","51-DT",0,NA,6,5,1,0.18,0.15,0.03,0.1,"0","0",0,0.0606060606060606,0,0,0.151515151515152,0.121212121212121,0.0303030303030303,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.454545454545455,NA,0,0,NA
"2021","51","fd","0.5","G","51-FD",0,NA,7,5,2,0.57,0.29,0.28,0,"1","0",0,0.0149253731343284,0,0,0,0,0.0447761194029851,0,0,0.223880597014925,0,0.0746268656716418,0,0,0,0,0.0746268656716418,0,0,0,0.0447761194029851,0,0.373134328358209,0,0,0,0,0,0,0,0,0,NA,NA,0.149253731343284,NA,0,0,NA
"2021","51","ir","0.5","G","51-IR",0,NA,8,7,1,0.84,0.54,0.3,0.02,"0","0",0,0.0119047619047619,0,0,0.0357142857142857,0,0.0238095238095238,0,0,0,0,0,0.0238095238095238,0.178571428571429,0.357142857142857,0,0.0119047619047619,0,0,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","51","r","0.5","G","51-R",0,NA,10,7,3,0.61,0.31,0.3,0.03,"1","1",0,0.0317460317460317,0,0.158730158730159,0.0317460317460317,0,0.158730158730159,0,0.0158730158730159,0.0793650793650794,0,0,0,0,0.0158730158730159,0,0,0,0,0,0.0317460317460317,0,0.396825396825397,0,0,0,0.0476190476190476,0,0,0,0,0,NA,NA,0.0158730158730159,NA,0.0158730158730159,0,NA
"2021","52","dt","0.5","G","52-DT",0,NA,9,7,2,0.63,0.48,0.15,0,"1","0",0.0151515151515152,0,0.0151515151515152,0.0606060606060606,0,0,0.0151515151515152,0,0.303030303030303,0,0,0,0,0.303030303030303,0,0.0151515151515152,0,0,0,0,0,0,0.151515151515152,0.0757575757575758,0,0,0,0,0,0,0,0,NA,NA,0.0454545454545454,NA,0,0,NA
"2021","52","fd","0.5","G","52-FD",0,NA,7,6,1,0.79,0.59,0.2,0,"1","0",0.0379746835443038,0.0253164556962025,0,0,0,0,0.0506329113924051,0,0.126582278481013,0,0,0,0,0.189873417721519,0.316455696202532,0,0,0,0,0,0,0,0.253164556962025,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","52","ir","0.5","G","52-IR",0,NA,5,4,1,0.77,0.62,0.15,0.05,"1","0",0,0,0,0.714285714285714,0,0.012987012987013,0,0,0.012987012987013,0,0,0,0,0.0649350649350649,0,0,0,0,0,0,0,0,0,0.194805194805195,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","52","r","0.5","G","52-R",0,NA,8,6,2,0.66,0.59,0.07,0.03,"0","0",0.0704225352112676,0,0,0.140845070422535,0,0,0,0,0.492957746478873,0,0,0,0,0.0140845070422535,0.0422535211267606,0,0,0,0.0704225352112676,0,0,0,0,0.028169014084507,0,0.0704225352112676,0,0,0,0,0,0,NA,NA,0.0704225352112676,NA,0,0,NA
"2021","53","dt","0.5","G","53-DT",0,NA,7,4,3,0.85,0.35,0.5,0.1,"1","0",0,0,0,0.0568181818181818,0,0,0.113636363636364,0,0.113636363636364,0,0,0,0,0,0.113636363636364,0,0,0,0,0,0,0,0.227272727272727,0.170454545454545,0,0,0,0,0,0,0,0.170454545454545,NA,NA,0.0340909090909091,NA,0,0,NA
"2021","53","fd","0.5","G","53-FD",0,NA,6,5,1,0.52,0.32,0.2,0.05,"0","0",0.0483870967741935,0.032258064516129,0,0,0,0,0,0,0.241935483870968,0,0,0,0.161290322580645,0,0,0,0.032258064516129,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,NA,NA,0.161290322580645,NA,0,0,NA
"2021","53","ir","0.5","G","53-IR",1,NA,0,0,0,0,0,0,0.05,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA
"2021","53","r","0.5","G","53-R",0,NA,5,5,0,0.76,0.76,0,0,"0","0",0,0,0,0,0,0,0.123456790123457,0,0.0617283950617284,0,0,0,0,0.123456790123457,0.617283950617284,0,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0617283950617284,NA,0,0,NA
"2021","6","dt","1.25","J","6-DT",0,0,9,7,2,1.27,0.96,0.31,0.08,"1","1",0,0.0746268656716418,0,0,0,0.111940298507463,0.0373134328358209,0,0.298507462686567,0,0,0.00746268656716418,0,0.0746268656716418,0,0,0.111940298507463,0,0,0,0.223880597014925,0,0,0.00746268656716418,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0522388059701493,0,NA
"2021","6","fd","1.25","J","6-FD",0,0,9,7,2,1.18,0.85,0.33,0.01,"1","1",0,0.0396825396825397,0.119047619047619,0,0.00793650793650794,0,0.0158730158730159,0,0.396825396825397,0.0793650793650794,0,0,0,0,0,0,0.0158730158730159,0,0,0,0,0,0,0.238095238095238,0.0238095238095238,0,0,0,0,0,0,0,NA,NA,0,NA,0.0634920634920635,0,NA
"2021","6","ir","1.25","J","6-IR",0,0,9,5,4,1.29,0.98,0.31,0.12,"0","1",0,0.00769230769230769,0,0.538461538461538,0,0.115384615384615,0.0153846153846154,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0.00769230769230769,0.153846153846154,0,0,0.0384615384615385,0,0,0,0,0,NA,NA,0,NA,0.00769230769230769,0,NA
"2021","6","r","1.25","J","6-R",0,0,8,5,3,1.48,1.3,0.18,0.25,"1","1",0.1875,0.09375,0,0,0,0.03125,0.03125,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.03125,0,0,0.01875,0,0,0,0,0,NA,NA,0,NA,0.075,0,NA
"2021","7","dt","1.25","J","7-DT",1,0,0,0,0,0,0,0,0,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA
"2021","7","fd","1.25","J","7-FD",0,0,8,6,2,1.51,1.26,0.25,0.04,"0","0",0,0.0198675496688742,0,0,0,0.132450331125828,0.132450331125828,0,0.496688741721854,0,0,0,0,0.033112582781457,0.0198675496688742,0,0,0,0,0,0,0,0.0993377483443709,0.0662251655629139,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","7","ir","1.25","J","7-IR",0,0,8,6,2,1.16,0.96,0.2,0,"1","1",0.00833333333333333,0,0,0.291666666666667,0,0,0.208333333333333,0,0.166666666666667,0,0,0,0,0,0,0.0833333333333333,0.0416666666666667,0,0,0,0,0,0,0.0416666666666667,0,0,0.125,0,0,0,0,0,NA,NA,0,NA,0.0333333333333333,0,NA
"2021","7","r","1.25","J","7-R",0,0,12,9,3,1.36,1.11,0.25,0,"0","0",0.0735294117647059,0.110294117647059,0,0,0,0.0367647058823529,0.0735294117647059,0,0.257352941176471,0,0,0,0,0.0367647058823529,0.00735294117647059,0.0367647058823529,0.183823529411765,0,0,0,0.0367647058823529,0,0,0.0735294117647059,0,0,0,0,0,0,0,0.0735294117647059,NA,NA,0,NA,0,0,NA
"2021","8","dt","1.25","K","8-DT",0,0,6,4,2,1.26,0.65,0.61,0.02,"0","0",0,0.0396825396825397,0.0396825396825397,0,0,0.198412698412698,0,0,0,0,0,0,0,0,0.238095238095238,0,0,0,0,0,0.476190476190476,0,0,0.00793650793650794,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","8","fd","1.25","K","8-FD",0,0,6,4,2,1.06,0.81,0.25,0.1,"1","1",0.00925925925925926,0,0.0925925925925926,0,0,0,0.555555555555555,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0.185185185185185,0,0,0,0.0462962962962963,0,0,0,0,0,0,0,NA,NA,0,NA,0.0185185185185185,0,NA
"2021","8","ir","1.25","K","8-IR",0,0,13,9,4,1.14,0.98,0.16,0.2,"1","1",0.032258064516129,0.0806451612903226,0.0806451612903226,0.00806451612903226,0,0,0.0161290322580645,0,0,0,0,0,0.0241935483870968,0,0.524193548387097,0,0.0161290322580645,0,0.00806451612903226,0,0.0806451612903226,0,0.0161290322580645,0,0,0,0.0241935483870968,0,0,0,0,0.00806451612903226,NA,NA,0,NA,0.0806451612903226,0,NA
"2021","8","r","1.25","K","8-R",1,0,0,0,0,0,0,0,0.02,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA
"2021","9","dt","1.25","K","9-DT",0,0,6,4,2,1.09,0.49,0.6,0,"1","1",0,0,0.18018018018018,0,0,0,0.018018018018018,0,0.225225225225225,0,0,0,0,0,0.018018018018018,0,0,0,0,0,0.36036036036036,0,0,0.18018018018018,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.018018018018018,0,NA
"2021","9","fd","1.25","K","9-FD",0,0,10,7,3,0.83,0.5,0.33,0,"0","0",0.120481927710843,0.120481927710843,0,0,0.036144578313253,0,0.0120481927710843,0,0,0,0,0.0120481927710843,0,0.180722891566265,0,0,0.120481927710843,0,0,0,0.240963855421687,0,0,0.120481927710843,0,0,0.036144578313253,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","9","ir","1.25","K","9-IR",0,0,7,5,2,0.98,0.95,0.03,0,"0","0",0,0,0,0.816326530612245,0,0.0204081632653061,0.0510204081632653,0,0.0510204081632653,0,0,0,0,0.0306122448979592,0,0,0,0,0,0,0.0102040816326531,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","9","r","1.25","K","9-R",0,0,8,6,2,1.22,0.84,0.38,0.02,"0","0",0,0.00819672131147541,0.163934426229508,0,0,0.245901639344262,0.0245901639344262,0,0.0819672131147541,0,0,0,0,0,0.163934426229508,0,0,0,0,0,0.286885245901639,0,0,0.0245901639344262,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2022","1","dt","1.25","A","1-DT",0,1,7,5,2,0.67,0.47,0.2,0.1,"1","1",0,0,0,0,0,0.194805194805195,0.025974025974026,0,0.0649350649350649,0,0,0.0649350649350649,0,0.25974025974026,0,0,0,0,0,0,0.0649350649350649,0,0.194805194805195,0,0,0,0,0,0,0,0,0,0,NA,0.0649350649350649,NA,0.0649350649350649,NA,NA
"2022","1","fd","1.25","A","1-FD",0,1,6,5,1,0.2,0.1,0.1,0,"0","0",0,0.05,0,0,0.05,0,0.05,0,0.2,0,0,0,0,0.15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
"2022","1","ir","1.25","A","1-IR",0,1,9,5,4,0.28,0.21,0.07,0.35,"1","1",0,0.0317460317460317,0,0.0476190476190476,0,0.0158730158730159,0,0,0.0793650793650794,0,0,0,0,0.158730158730159,0,0,0,0,0,0,0.0158730158730159,0,0.0634920634920635,0,0,0.0158730158730159,0,0,0,0,0,0.0158730158730159,0,NA,0,NA,0.555555555555555,NA,NA
"2022","1","r","1.25","A","1-R",0,1,7,5,2,0.53,0.2,0.33,0.35,"1","1",0,0.0113636363636364,0,0.0340909090909091,0,0,0.0113636363636364,0,0.113636363636364,0,0,0,0,0.0568181818181818,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0,0,0,0,0.340909090909091,0,NA,0.170454545454545,NA,0.227272727272727,NA,NA
"2022","10","dt","1.25","K","10-DT",0,1,11,9,2,1.07,0.82,0.25,0.03,"1","1",0,0.00909090909090909,0.0272727272727273,0.0181818181818182,0,0.545454545454545,0.0181818181818182,0,0,0.0909090909090909,0,0,0,0.00909090909090909,0.0181818181818182,0,0.00909090909090909,0,0,0,0.136363636363636,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,NA,0.00909090909090909,NA,0.0181818181818182,NA,NA
"2022","10","fd","1.25","K","10-FD",0,1,10,8,2,0.93,0.62,0.31,0,"0","0",0,0.010752688172043,0.010752688172043,0.21505376344086,0,0.161290322580645,0.021505376344086,0,0,0.032258064516129,0,0,0,0.161290322580645,0.0537634408602151,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0.010752688172043,0,NA,0,NA,0,NA,NA
"2022","10","ir","1.25","K","10-IR",0,1,10,7,3,0.54,0.29,0.25,0.1,"1","1",0,0.015625,0.015625,0.234375,0,0.03125,0.03125,0,0,0.046875,0,0,0,0.078125,0,0,0,0,0,0,0.234375,0,0.078125,0.078125,0,0,0,0,0,0,0,0,0,NA,0,NA,0.15625,NA,NA
"2022","10","r","1.25","K","10-R",0,1,12,11,1,1.1,0.8,0.3,0,"1","0",0,0.0181818181818182,0.0272727272727273,0.227272727272727,0,0.0909090909090909,0.00909090909090909,0,0.00909090909090909,0.0909090909090909,0,0,0.0181818181818182,0.0454545454545455,0.181818181818182,0.00909090909090909,0,0,0,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
"2022","11","dt","1.25","D","11-DT",0,0,7,5,2,1.42,0.97,0.45,0.35,"1","1",0,0.0112994350282486,0,0.0282485875706215,0,0,0.19774011299435,0,0.0282485875706215,0,0,0,0,0,0.282485875706215,0,0,0,0,0,0.0282485875706215,0,0,0,0.225988700564972,0,0,0,0,0,0,0,0,NA,0.112994350282486,NA,0.0847457627118644,NA,NA
"2022","11","fd","1.25","K","11-FD",0,0,8,6,2,0.7,0.4,0.3,0,"0","0",0,0.0428571428571429,0.0714285714285714,0.285714285714286,0,0,0.0714285714285714,0,0,0.0285714285714286,0,0,0,0,0.0714285714285714,0,0,0,0,0,0.142857142857143,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
"2022","11","ir","1.25","D","11-IR",0,0,7,7,0,0.63,0.63,0,0.45,"1","0",0,0.0185185185185185,0,0.0925925925925926,0,0,0.138888888888889,0,0.0277777777777778,0.0277777777777778,0,0,0,0.138888888888889,0.138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.416666666666667,NA,0,NA,NA
"2022","11","r","1.25","K","11-R",0,1,8,6,2,1,0.8,0.2,0,"1","0",0,0.01,0.05,0.1,0,0,0.1,0,0.04,0,0,0,0,0,0.5,0,0,0,0,0,0.15,0,0,0.05,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
"2022","12","dt","1.25","D","12-DT",0,1,12,9,3,1.07,0.61,0.46,0.25,"1","1",0,0.0151515151515152,0,0.0378787878787879,0.0227272727272727,0.0227272727272727,0.0378787878787879,0,0.0757575757575758,0.189393939393939,0,0,0,0,0.0378787878787879,0.0227272727272727,0,0,0,0,0.0757575757575758,0,0,0.00757575757575758,0,0,0,0,0,0,0,0.265151515151515,0,NA,0.0378787878787879,NA,0.151515151515152,NA,NA
"2022","12","fd","1.25","D","12-FD",1,0,0,0,0,0,0,0,0.85,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,NA,NA
"2022","12","ir","1.25","D","12-IR",0,0,7,6,1,0.96,0.76,0.2,0,"0","0",0,0.03125,0,0.364583333333333,0,0,0.03125,0,0.208333333333333,0.0520833333333333,0,0,0,0,0.104166666666667,0,0,0,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
"2022","12","r","1.25","D","12-R",0,0,6,5,1,1.08,0.98,0.1,0,"0","0",0,0.0185185185185185,0,0.0462962962962963,0,0,0,0,0.00925925925925926,0.694444444444444,0,0,0,0,0.138888888888889,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
"2022","13","dt","1.25","D","13-DT",0,0,6,4,2,1.17,0.32,0.85,0,"0","0",0,0.0170940170940171,0,0.128205128205128,0,0,0,0,0.0854700854700855,0,0,0,0,0.0427350427350427,0,0,0,0,0,0,0,0,0.683760683760684,0.0427350427350427,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA
