Year,structure,plot,block,trt,water,mono,gopher,native.richness,native.forb.richness,native.grass.richness,native.cover,native.forb.cover,native.grass.cover,inv.grass.cov,fesper.seeded,fesper.present,ACHMIL,ACMAME,ACMSTR,AMSMEN,ASCFAS,CALCIL,CIROCC,DEIFAS,ESCCAL,GRICAM,LAYPLA,LUPBIC,LUPMIC,LUPSUC,PHACIC,PLAERE,RANCAL,SISBEL,TRIWIL,ARIPUR,BROCAR,ELYCON,ELYGLA,FESMIC,HORBRA,HORINT,KOEMAC,MELIMP,MUHRIG,POASEC,SPOAIR,STIPUL,BRODIA,BROHOR,BROMAD,FESMYU,FESPER,HORMUR,POLMON,gopher.disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,27-R,27,R,0.5,0,0,6,4,2,0.53,0.18,0.35,0.01,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0.05,0.1,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.3,0,,0.01,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,28-DT,28,DT,0.5,0,0,10,8,2,0.69,0.57,0.12,0,0,0,0,0,0,0.04,0,0.1,0.1,0,0.02,0.03,0,0.03,0,0.1,0.15,0,0,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,28-FD,28,FD,0.5,0,0,7,6,1,0.47,0.45,0.02,0.05,0,0,0,0.01,0,0,0,0,0.01,0,0.25,0.02,0,0,0,0.01,0.15,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,,0.05,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,28-IR,28,IR,0.5,0,0,6,5,1,0.48,0.45,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0.15,0.01,0,0,0,0.02,0.25,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,28-R,28,R,0.5,0,0,9,8,1,1.07,1.05,0.02,0.03,1,1,0,0,0,0.05,0,0.03,0.03,0,0.2,0.03,0,0,0,0.15,0.55,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,,0.02,,0.01,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,29-DT,29,DT,0.5,0,0,3,2,1,0.19,0.16,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,29-FD,29,FD,0.5,0,0,7,7,0,1.32,1.32,0,0.01,1,0,0,0.02,0.05,0.05,0,0,0,0,0.05,0.05,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,B,29-IR,29,IR,0.5,0,0,6,5,1,0.81,0.76,0.05,0.02,1,0,0,0,0,0.02,0,0,0.02,0,0.02,0,0,0,0,0.1,0.6,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,,0.02,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,29-R,29,R,0.5,1,0,1,0,1,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,30-DT,30,DT,0.5,0,0,9,7,2,0.68,0.53,0.15,0,0,0,0,0,0.01,0.1,0,0,0.01,0,0.1,0,0,0,0,0.05,0.25,0,0.01,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,30-FD,30,FD,0.5,0,0,4,3,1,0.33,0.08,0.25,0,1,0,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,30-IR,30,IR,0.5,0,0,5,4,1,0.14,0.09,0.05,0,1,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0.01,0.05,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,30-R,30,R,0.5,0,0,7,5,2,0.51,0.41,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0.15,0,0,0,0,0.01,0.05,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,31-DT,31,DT,0.5,0,0,7,5,2,0.76,0.55,0.21,0,0,0,0,0,0.05,0.05,0,0,0.2,0,0.1,0,0,0,0,0.15,0,0,0,0,0,0,0.2,0,0,0.01,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,31-FD,31,FD,0.5,0,0,11,9,2,0.8,0.3,0.5,0,0,0,0,0.01,0.04,0.05,0.03,0.01,0.05,0,0.05,0,0,0,0,0.05,0.01,0,0,0,0,0,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,31-IR,31,IR,0.5,0,0,7,6,1,0.54,0.34,0.2,0,0,0,0,0.01,0,0,0,0.01,0.02,0,0.05,0,0,0,0,0.05,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,31-R,31,R,0.5,0,0,7,6,1,0.41,0.21,0.2,0,1,0,0,0.04,0.01,0.05,0,0.05,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,32-DT,32,DT,0.5,0,0,9,7,2,0.59,0.43,0.16,0.1,1,0,0,0.02,0.01,0.05,0,0.1,0,0,0.05,0.15,0,0,0,0,0.05,0,0,0,0,0,0.15,0,0,0.01,0,0,0,0,0,0,0,0,0,,0.1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,32-FD,32,FD,0.5,0,0,12,10,2,0.93,0.85,0.08,0.01,0,0,0,0.03,0.01,0.15,0,0.01,0.04,0,0.4,0.03,0,0,0,0.01,0.15,0.02,0,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,,0.01,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,32-IR,32,IR,0.5,0,0,7,6,1,0.74,0.39,0.35,0.01,0,0,0,0.02,0.02,0.02,0,0.05,0,0,0.03,0,0,0,0,0,0.25,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,,0.01,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,C,32-R,32,R,0.5,0,0,11,9,2,1.07,1.02,0.05,0.05,1,0,0,0.1,0.04,0.02,0,0.02,0.1,0,0.2,0,0,0,0,0.03,0.5,0.01,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0.01,,0.04,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,33-DT,33,DT,0.5,0,1,9,7,2,0.59,0.41,0.18,0,0,0,0,0.05,0.04,0.15,0,0,0,0,0.03,0.02,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0,0.15,0.03,0,0,0,0,0,0,0,0,,0,,0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,33-FD,33,FD,0.5,0,1,7,6,1,0.55,0.4,0.15,0,0,0,0,0.01,0,0.05,0.1,0,0.03,0,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,,0,,0,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,33-IR,33,IR,0.5,0,1,8,6,2,0.61,0.46,0.15,0,0,0,0,0.15,0,0,0,0,0.05,0,0.03,0.03,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0.05,0,0,0,0,0,0,0,0,0,,0,,0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,33-R,33,R,0.5,0,0,5,3,2,0.42,0.15,0.27,0.16,1,0,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0.25,0,0,0.02,0,0,0,0,0,0,0,0,0.01,,0.15,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,34-DT,34,DT,0.5,0,0,7,6,1,0.38,0.33,0.05,0.02,1,0,0,0,0.1,0,0,0,0.03,0,0.02,0.01,0,0.02,0,0,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,,0.02,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,34-FD,34,FD,0.5,0,0,9,8,1,0.55,0.51,0.04,0,0,0,0,0.01,0.01,0.05,0,0,0.03,0,0.05,0.2,0,0,0,0,0.15,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,34-IR,34,IR,0.5,0,0,5,4,1,0.34,0.24,0.1,0.1,1,0,0,0.01,0,0.1,0,0,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,,0.1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,34-R,34,R,0.5,0,0,5,3,2,0.24,0.13,0.11,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,35-DT,35,DT,0.5,0,0,6,4,2,0.75,0.63,0.12,0.1,1,0,0,0.03,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0.55,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0,0,,0.1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,35-FD,35,FD,0.5,0,0,7,5,2,0.43,0.32,0.11,0.03,1,1,0,0.02,0,0.05,0,0,0,0,0.1,0.1,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,,0,,0.03,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,35-IR,35,IR,0.5,0,0,6,4,2,0.75,0.58,0.17,0,0,0,0,0,0.03,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0.05,0,0,0,0,0.15,0,0,0.02,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,35-R,35,R,0.5,0,0,6,5,1,0.58,0.54,0.04,0.1,1,0,0,0.03,0.03,0,0,0,0.03,0,0,0,0,0,0,0.05,0.4,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,,0.1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,36-DT,36,DT,0.5,0,0,7,6,1,0.66,0.46,0.2,0.03,0,0,0,0.05,0.02,0.05,0,0,0.02,0,0,0.02,0,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02,,0.01,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,36-FD,36,FD,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,E,36-IR,36,IR,0.5,0,0,7,7,0,1.12,1.12,0,0.1,1,0,0,0.02,0.05,0.15,0,0.4,0.05,0,0,0,0,0,0,0.05,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,36-R,36,R,0.5,0,1,6,5,1,0.57,0.52,0.05,0,1,0,0,0.01,0,0.2,0,0.01,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,37-DT,37,DT,0.5,0,1,6,5,1,0.39,0.29,0.1,0,0,0,0,0.04,0.03,0.05,0,0,0.02,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,37-FD,37,FD,0.5,0,1,6,4,2,0.65,0.53,0.12,0,0,0,0,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0,0,,0,,0,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,37-IR,37,IR,0.5,0,0,7,5,2,0.48,0.37,0.11,0.05,1,0,0,0.04,0,0.02,0,0,0.05,0,0.01,0,0,0,0,0,0.25,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0.05,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,37-R,37,R,0.5,0,1,5,4,1,0.31,0.29,0.02,0,1,0,0,0.02,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,38-DT,38,DT,0.5,0,1,5,3,2,0.22,0.15,0.07,0,1,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,M,38-FD,38,FD,0.5,0,1,8,4,4,0.55,0.14,0.41,0.02,1,0,0,0.02,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.25,0.01,0.05,0,0,0,0,0,0,0,0.02,,0,,0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
