"year","block","trt","subplot","species","prob","drought","native","graminoid","cover","sub.tcov","BG","Litter","sub.tveg"
"2022","42","fd","s","KOMA",0.05,"0","N",1,0.5,101.5,90,1,10.5
"2022","42","fd","s","ACHY",0.09,"0","N",1,0,101.5,90,1,10.5
"2022","42","fd","s","BRTE",NA,"0","I",1,0,101.5,90,1,10.5
"2022","42","ir","n","THFI",0.03,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","ACHY",0.12,"0","N",1,0,100.35,80,7,13.35
"2022","42","ir","n","SPCR",0.04,"0","N",1,0,100.35,80,7,13.35
"2022","42","ir","n","ACMI",0.1,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","HEVI",0.03,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","ELEL",0.07,"0","N",1,0,100.35,80,7,13.35
"2022","42","ir","n","KOMA",0.09,"0","N",1,0.1,100.35,80,7,13.35
"2022","42","ir","n","BOCU",0.2,"0","N",1,9,100.35,80,7,13.35
"2022","42","ir","n","ASDR",0.01,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","BRTE",NA,"0","I",1,0,100.35,80,7,13.35
"2022","42","ir","n","ARLU",0.1,"0","N",0,0.75,100.35,80,7,13.35
"2022","42","ir","n","RACO",NA,"0","N",0,NA,100.35,80,7,13.35
"2022","42","ir","n","GAAR",0.02,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","MATA",0.03,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","LIPU",0.08,"0","N",0,0,100.35,80,7,13.35
"2022","42","ir","n","POPE",0.06,"0","N",0,3.5,100.35,80,7,13.35
"2022","42","ir","n","POOL",NA,"0","I",0,NA,100.35,80,7,13.35
"2022","42","ir","n","FEID",0.03,"0","N",1,0,100.35,80,7,13.35
"2022","42","ir","s","ELEL",0.07,"0","N",1,0,96.85,80,0,16.85
"2022","42","ir","s","SPCR",0.04,"0","N",1,0,96.85,80,0,16.85
"2022","42","ir","s","ACMI",0.1,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","ACHY",0.12,"0","N",1,0,96.85,80,0,16.85
"2022","42","ir","s","KOMA",0.09,"0","N",1,0.1,96.85,80,0,16.85
"2022","42","ir","s","HEVI",0.03,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","LIPU",0.08,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","ASDR",0.01,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","MATA",0.03,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","THFI",0.03,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","POPE",0.06,"0","N",0,4.5,96.85,80,0,16.85
"2022","42","ir","s","GAAR",0.02,"0","N",0,0,96.85,80,0,16.85
"2022","42","ir","s","FEID",0.03,"0","N",1,0,96.85,80,0,16.85
"2022","42","ir","s","ARLU",0.1,"0","N",0,0.25,96.85,80,0,16.85
"2022","42","ir","s","BRTE",NA,"0","I",1,0,96.85,80,0,16.85
"2022","42","ir","s","POOL",NA,"0","I",0,NA,96.85,80,0,16.85
"2022","42","ir","s","BOCU",0.2,"0","N",1,12,96.85,80,0,16.85
"2022","42","ir","s","RACO",NA,"0","N",0,NA,96.85,80,0,16.85
"2022","42","r","n","SCSC",0,"0","N",1,0,106.25,60,40,6.25
"2022","42","r","n","RACO",0.19,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","ACHY",0.01,"0","N",1,0,106.25,60,40,6.25
"2022","42","r","n","ARLU",0,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","LIPU",0.02,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","MATA",0,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","SPCO",0,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","CADU",NA,"0",NA,NA,0,106.25,60,40,6.25
"2022","42","r","n","AMRE",NA,"0",NA,NA,NA,106.25,60,40,6.25
"2022","42","r","n","SPCR",0.07,"0","N",1,0,106.25,60,40,6.25
"2022","42","r","n","PASM",0.13,"0","N",1,3.5,106.25,60,40,6.25
"2022","42","r","n","ASDR",0,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","ELEL",0.03,"0","N",1,0,106.25,60,40,6.25
"2022","42","r","n","BOGR",NA,"0","N",1,NA,106.25,60,40,6.25
"2022","42","r","n","POPE",0.02,"0","N",0,0.25,106.25,60,40,6.25
"2022","42","r","n","BRTE",NA,"0","I",1,0,106.25,60,40,6.25
"2022","42","r","n","DACA",0.39,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","POOL",NA,"0","I",0,NA,106.25,60,40,6.25
"2022","42","r","n","BUDA",NA,"0",NA,NA,NA,106.25,60,40,6.25
"2022","42","r","n","GAAR",0.04,"0","N",0,0,106.25,60,40,6.25
"2022","42","r","n","BOCU",0.1,"0","N",1,2.5,106.25,60,40,6.25
"2022","42","r","n","CHLE",NA,"0",NA,NA,NA,106.25,60,40,6.25
"2022","42","r","s","LIPU",0.02,"0","N",0,0,95.25,70,15,10.25
"2022","42","r","s","ARLU",0,"0","N",0,0,95.25,70,15,10.25
"2022","42","r","s","BUDA",NA,"0",NA,NA,NA,95.25,70,15,10.25
"2022","42","r","s","SCSC",0,"0","N",1,0,95.25,70,15,10.25
"2022","42","r","s","RACO",0.19,"0","N",0,0,95.25,70,15,10.25
"2022","42","r","s","ACHY",0.01,"0","N",1,0,95.25,70,15,10.25
"2022","42","r","s","ASDR",0,"0","N",0,0,95.25,70,15,10.25
"2022","42","r","s","PASM",0.13,"0","N",1,3,95.25,70,15,10.25
"2022","42","r","s","MATA",0,"0","N",0,0,95.25,70,15,10.25
"2022","42","r","s","POOL",NA,"0","I",0,NA,95.25,70,15,10.25
"2022","42","r","s","BOCU",0.1,"0","N",1,2.25,95.25,70,15,10.25
"2022","42","r","s","AMRE",NA,"0",NA,NA,NA,95.25,70,15,10.25
"2022","42","r","s","ELEL",0.03,"0","N",1,0,95.25,70,15,10.25
"2022","42","r","s","SPCO",0,"0","N",0,0,95.25,70,15,10.25
"2022","42","r","s","POPE",0.02,"0","N",0,4.25,95.25,70,15,10.25
"2022","42","r","s","BRTE",NA,"0","I",1,0,95.25,70,15,10.25
"2022","42","r","s","CADU",NA,"0",NA,NA,0.5,95.25,70,15,10.25
"2022","42","r","s","SPCR",0.07,"0","N",1,0,95.25,70,15,10.25
"2022","42","r","s","DACA",0.39,"0","N",0,0.25,95.25,70,15,10.25
"2022","42","r","s","CHLE",NA,"0",NA,NA,NA,95.25,70,15,10.25
"2022","42","r","s","BOGR",NA,"0","N",1,NA,95.25,70,15,10.25
"2022","42","r","s","GAAR",0.04,"0","N",0,0,95.25,70,15,10.25
"2022","43","dt","n","MATA",0.04,"0","N",0,0,99,50,45,4
"2022","43","dt","n","SPCR",NA,"0","N",1,NA,99,50,45,4
"2022","43","dt","n","BRTE",NA,"0","I",1,0,99,50,45,4
"2022","43","dt","n","ARLU",0.03,"0","N",0,0,99,50,45,4
"2022","43","dt","n","DACA",0.02,"0","N",0,0,99,50,45,4
"2022","43","dt","n","PASM",0.09,"0","N",1,1.25,99,50,45,4
"2022","43","dt","n","KOMA",0.08,"0","N",1,0,99,50,45,4
"2022","43","dt","n","GAAR",0,"0","N",0,0,99,50,45,4
"2022","43","dt","n","RACO",NA,"0","N",0,NA,99,50,45,4
"2022","43","dt","n","ACMI",0.01,"0","N",0,0,99,50,45,4
"2022","43","dt","n","POSE",0.04,"0","N",1,0,99,50,45,4
"2022","43","dt","n","CHLE",NA,"0",NA,NA,NA,99,50,45,4
"2022","43","dt","n","BOCU",0.35,"0","N",1,2.75,99,50,45,4
"2022","43","dt","n","HEVI",0.01,"0","N",0,0,99,50,45,4
"2022","43","dt","n","POOL",NA,"0","I",0,NA,99,50,45,4
"2022","43","dt","n","FEID",0.1,"0","N",1,0,99,50,45,4
"2022","43","dt","n","SPCO",0.01,"0","N",0,0,99,50,45,4
"2022","43","dt","n","LIPU",0.01,"0","N",0,0,99,50,45,4
"2022","43","dt","n","ARFR",0.03,"0","N",0,0,99,50,45,4
"2022","43","dt","n","ARPU",0.19,"0","N",1,0,99,50,45,4
"2022","43","dt","s","BOCU",0.35,"0","N",1,3.5,102.5,50,45,7.5
"2022","43","dt","s","KOMA",0.08,"0","N",1,2,102.5,50,45,7.5
"2022","43","dt","s","LIPU",0.01,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","MATA",0.04,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","SPCR",NA,"0","N",1,NA,102.5,50,45,7.5
"2022","43","dt","s","SPCO",0.01,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","BRTE",NA,"0","I",1,0,102.5,50,45,7.5
"2022","43","dt","s","HEVI",0.01,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","ARFR",0.03,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","ACMI",0.01,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","ARLU",0.03,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","PASM",0.09,"0","N",1,2,102.5,50,45,7.5
"2022","43","dt","s","RACO",NA,"0","N",0,NA,102.5,50,45,7.5
"2022","43","dt","s","GAAR",0,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","ARPU",0.19,"0","N",1,0,102.5,50,45,7.5
"2022","43","dt","s","POSE",0.04,"0","N",1,0,102.5,50,45,7.5
"2022","43","dt","s","FEID",0.1,"0","N",1,0,102.5,50,45,7.5
"2022","43","dt","s","CHLE",NA,"0",NA,NA,NA,102.5,50,45,7.5
"2022","43","dt","s","DACA",0.02,"0","N",0,0,102.5,50,45,7.5
"2022","43","dt","s","POOL",NA,"0","I",0,NA,102.5,50,45,7.5
"2022","43","fd","n","ACHY",0.12,"0","N",1,0,98,90,4,4
"2022","43","fd","n","DACA",0.06,"0","N",0,0,98,90,4,4
"2022","43","fd","n","BOCU",NA,"0","N",1,NA,98,90,4,4
"2022","43","fd","n","ARLU",0.04,"0","N",0,0,98,90,4,4
"2022","43","fd","n","LIPU",0.07,"0","N",0,0,98,90,4,4
"2022","43","fd","n","KOMA",0.06,"0","N",1,0,98,90,4,4
"2022","43","fd","n","MATA",0.05,"0","N",0,0,98,90,4,4
"2022","43","fd","n","BRTE",NA,"0","I",1,0,98,90,4,4
"2022","43","fd","n","PASM",0.06,"0","N",1,1.25,98,90,4,4
"2022","43","fd","n","ARPU",0.07,"0","N",1,0,98,90,4,4
"2022","43","fd","n","CHLE",NA,"0",NA,NA,NA,98,90,4,4
"2022","43","fd","n","ACMI",0.06,"0","N",0,0,98,90,4,4
"2022","43","fd","n","POSE",0.04,"0","N",1,0,98,90,4,4
"2022","43","fd","n","POOL",NA,"0","I",0,NA,98,90,4,4
"2022","43","fd","n","BRIN",NA,"0","I",1,1,98,90,4,4
"2022","43","fd","n","RACO",0.05,"0","N",0,0,98,90,4,4
"2022","43","fd","n","SPCR",0.05,"0","N",1,0,98,90,4,4
"2022","43","fd","n","GAAR",0.17,"0","N",0,0,98,90,4,4
"2022","43","fd","n","HEVI",0.06,"0","N",0,0,98,90,4,4
"2022","43","fd","n","POPE",0.04,"0","N",0,1.75,98,90,4,4
"2022","43","fd","s","POOL",NA,"0","I",0,NA,98.5,90,5,3.5
"2022","43","fd","s","GAAR",0.17,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","DACA",0.06,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","BRTE",NA,"0","I",1,0,98.5,90,5,3.5
"2022","43","fd","s","PASM",0.06,"0","N",1,1,98.5,90,5,3.5
"2022","43","fd","s","ACHY",0.12,"0","N",1,0,98.5,90,5,3.5
"2022","43","fd","s","SPCR",0.05,"0","N",1,0,98.5,90,5,3.5
"2022","43","fd","s","ARLU",0.04,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","POSE",0.04,"0","N",1,0.5,98.5,90,5,3.5
"2022","43","fd","s","ARPU",0.07,"0","N",1,0,98.5,90,5,3.5
"2022","43","fd","s","KOMA",0.06,"0","N",1,0,98.5,90,5,3.5
"2022","43","fd","s","BRIN",NA,"0","I",1,0,98.5,90,5,3.5
"2022","43","fd","s","ACMI",0.06,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","POPE",0.04,"0","N",0,2,98.5,90,5,3.5
"2022","43","fd","s","BOCU",NA,"0","N",1,NA,98.5,90,5,3.5
"2022","43","fd","s","RACO",0.05,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","MATA",0.05,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","CHLE",NA,"0",NA,NA,NA,98.5,90,5,3.5
"2022","43","fd","s","LIPU",0.07,"0","N",0,0,98.5,90,5,3.5
"2022","43","fd","s","HEVI",0.06,"0","N",0,0,98.5,90,5,3.5
"2022","43","ir","n","THFI",0.04,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","GAAR",0.02,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","DACA",0.02,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","SCSC",0.11,"0","N",1,0,97.5,90,5,2.5
"2022","43","ir","n","ELEL",0.06,"0","N",1,0,97.5,90,5,2.5
"2022","43","ir","n","KOMA",0.08,"0","N",1,0,97.5,90,5,2.5
"2022","43","ir","n","MATA",0.03,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","BOCU",0.13,"0","N",1,1.25,97.5,90,5,2.5
"2022","43","ir","n","ACHY",0.11,"0","N",1,0,97.5,90,5,2.5
"2022","43","ir","n","LIPU",0.07,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","RACO",NA,"0","N",0,NA,97.5,90,5,2.5
"2022","43","ir","n","SPCR",NA,"0","N",1,NA,97.5,90,5,2.5
"2022","43","ir","n","PASM",0.04,"0","N",1,1,97.5,90,5,2.5
"2022","43","ir","n","POPE",0.06,"0","N",0,0.25,97.5,90,5,2.5
"2022","43","ir","n","ARLU",0.07,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","ACMI",0.11,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","BRTE",NA,"0","I",1,0,97.5,90,5,2.5
"2022","43","ir","n","ARFR",0.04,"0","N",0,0,97.5,90,5,2.5
"2022","43","ir","n","POOL",NA,"0","I",0,NA,97.5,90,5,2.5
"2022","43","ir","s","BOCU",0.13,"0","N",1,1.25,101,90,7,4
"2022","43","ir","s","RACO",NA,"0","N",0,NA,101,90,7,4
"2022","43","ir","s","SPCR",NA,"0","N",1,NA,101,90,7,4
"2022","43","ir","s","DACA",0.02,"0","N",0,0,101,90,7,4
"2022","43","ir","s","THFI",0.04,"0","N",0,0,101,90,7,4
"2022","43","ir","s","GAAR",0.02,"0","N",0,0,101,90,7,4
"2022","43","ir","s","ACMI",0.11,"0","N",0,0,101,90,7,4
"2022","43","ir","s","SCSC",0.11,"0","N",1,0,101,90,7,4
"2022","43","ir","s","LIPU",0.07,"0","N",0,0,101,90,7,4
"2022","43","ir","s","ARLU",0.07,"0","N",0,0,101,90,7,4
"2022","43","ir","s","MATA",0.03,"0","N",0,0.25,101,90,7,4
"2022","43","ir","s","ACHY",0.11,"0","N",1,0,101,90,7,4
"2022","43","ir","s","KOMA",0.08,"0","N",1,0,101,90,7,4
"2022","43","ir","s","ARFR",0.04,"0","N",0,0,101,90,7,4
"2022","43","ir","s","BRTE",NA,"0","I",1,0,101,90,7,4
"2022","43","ir","s","ELEL",0.06,"0","N",1,0,101,90,7,4
"2022","43","ir","s","POOL",NA,"0","I",0,NA,101,90,7,4
"2022","43","ir","s","PASM",0.04,"0","N",1,1,101,90,7,4
"2022","43","ir","s","POPE",0.06,"0","N",0,1.5,101,90,7,4
"2022","43","r","n","POPE",NA,"0","N",0,NA,96.25,90,1.25,5
"2022","43","r","n","BOCU",0,"0","N",1,0,96.25,90,1.25,5
"2022","43","r","n","BOGR",0.06,"0","N",1,5,96.25,90,1.25,5
"2022","43","r","n","SPCO",0.05,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","GAAR",NA,"0","N",0,NA,96.25,90,1.25,5
"2022","43","r","n","ELEL",0.11,"0","N",1,0,96.25,90,1.25,5
"2022","43","r","n","DACA",0.01,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","ACMI",0.05,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","ASDR",0.05,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","THFI",0.04,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","ACHY",0.03,"0","N",1,0,96.25,90,1.25,5
"2022","43","r","n","SPCR",NA,"0","N",1,NA,96.25,90,1.25,5
"2022","43","r","n","ARPU",0.03,"0","N",1,0,96.25,90,1.25,5
"2022","43","r","n","CHLE",NA,"0",NA,NA,NA,96.25,90,1.25,5
"2022","43","r","n","SOTR",NA,"0",NA,NA,NA,96.25,90,1.25,5
"2022","43","r","n","RACO",0.08,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","BRTE",NA,"0","I",1,0,96.25,90,1.25,5
"2022","43","r","n","FEID",0.16,"0","N",1,0,96.25,90,1.25,5
"2022","43","r","n","ARLU",0,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","LIPU",0.28,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","n","MATA",0.04,"0","N",0,0,96.25,90,1.25,5
"2022","43","r","s","SPCO",0.05,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","BOCU",0,"0","N",1,0,102.25,90,2,10.25
"2022","43","r","s","ARLU",0,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","ASDR",0.05,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","BOGR",0.06,"0","N",1,10,102.25,90,2,10.25
"2022","43","r","s","MATA",0.04,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","DACA",0.01,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","ELEL",0.11,"0","N",1,0,102.25,90,2,10.25
"2022","43","r","s","ACHY",0.03,"0","N",1,0,102.25,90,2,10.25
"2022","43","r","s","GAAR",NA,"0","N",0,NA,102.25,90,2,10.25
"2022","43","r","s","ACMI",0.05,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","SOTR",NA,"0",NA,NA,NA,102.25,90,2,10.25
"2022","43","r","s","SPCR",NA,"0","N",1,NA,102.25,90,2,10.25
"2022","43","r","s","POPE",NA,"0","N",0,NA,102.25,90,2,10.25
"2022","43","r","s","ARPU",0.03,"0","N",1,0,102.25,90,2,10.25
"2022","43","r","s","BRTE",NA,"0","I",1,0,102.25,90,2,10.25
"2022","43","r","s","CHLE",NA,"0",NA,NA,NA,102.25,90,2,10.25
"2022","43","r","s","THFI",0.04,"0","N",0,0,102.25,90,2,10.25
"2022","43","r","s","FEID",0.16,"0","N",1,0,102.25,90,2,10.25
"2022","43","r","s","LIPU",0.28,"0","N",0,0.25,102.25,90,2,10.25
"2022","43","r","s","RACO",0.08,"0","N",0,0,102.25,90,2,10.25
"2022","44","dt","n","MATA",0.01,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","GAAR",0,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","POPE",0.03,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","ACMI",0.01,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","LIDA",NA,"0","I",0,NA,97.75,60,20,17.75
"2022","44","dt","n","PASM",0.11,"0","N",1,0.25,97.75,60,20,17.75
"2022","44","dt","n","DESO",NA,"0","I",0,NA,97.75,60,20,17.75
"2022","44","dt","n","ACHY",0.11,"0","N",1,0,97.75,60,20,17.75
"2022","44","dt","n","SATR",NA,"0","I",0,NA,97.75,60,20,17.75
"2022","44","dt","n","HECO",0.18,"0","N",1,1.5,97.75,60,20,17.75
"2022","44","dt","n","BOCU",0.26,"0","N",1,16,97.75,60,20,17.75
"2022","44","dt","n","ASDR",0.03,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","CHLE",NA,"0",NA,NA,NA,97.75,60,20,17.75
"2022","44","dt","n","ARFR",0.06,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","FEID",0.03,"0","N",1,0,97.75,60,20,17.75
"2022","44","dt","n","BRTE",NA,"0","I",1,0,97.75,60,20,17.75
"2022","44","dt","n","THFI",0,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","SPCR",0.11,"0","N",1,0,97.75,60,20,17.75
"2022","44","dt","n","RACO",NA,"0","N",0,NA,97.75,60,20,17.75
"2022","44","dt","n","ARLU",0.03,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","LIPU",0.04,"0","N",0,0,97.75,60,20,17.75
"2022","44","dt","n","POOL",NA,"0","I",0,NA,97.75,60,20,17.75
"2022","44","dt","s","SPCR",0.11,"0","N",1,0,76.35,70,0,6.35
"2022","44","dt","s","BRTE",NA,"0","I",1,0,76.35,70,0,6.35
"2022","44","dt","s","MATA",0.01,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","RACO",NA,"0","N",0,NA,76.35,70,0,6.35
"2022","44","dt","s","POPE",0.03,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","THFI",0,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","HECO",0.18,"0","N",1,0.1,76.35,70,0,6.35
"2022","44","dt","s","POOL",NA,"0","I",0,NA,76.35,70,0,6.35
"2022","44","dt","s","ACMI",0.01,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","ARFR",0.06,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","FEID",0.03,"0","N",1,0,76.35,70,0,6.35
"2022","44","dt","s","SATR",NA,"0","I",0,NA,76.35,70,0,6.35
"2022","44","dt","s","ASDR",0.03,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","ACHY",0.11,"0","N",1,0,76.35,70,0,6.35
"2022","44","dt","s","ARLU",0.03,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","CHLE",NA,"0",NA,NA,NA,76.35,70,0,6.35
"2022","44","dt","s","GAAR",0,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","PASM",0.11,"0","N",1,0.75,76.35,70,0,6.35
"2022","44","dt","s","LIPU",0.04,"0","N",0,0,76.35,70,0,6.35
"2022","44","dt","s","DESO",NA,"0","I",0,NA,76.35,70,0,6.35
"2022","44","dt","s","LIDA",NA,"0","I",0,NA,76.35,70,0,6.35
"2022","44","dt","s","BOCU",0.26,"0","N",1,5.5,76.35,70,0,6.35
"2022","44","fd","n","SCSC",0.07,"0","N",1,0,98.75,90,3,5.75
"2022","44","fd","n","ARPU",0.06,"0","N",1,0,98.75,90,3,5.75
"2022","44","fd","n","THFI",0.04,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","GAAR",0.14,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","POOL",NA,"0","I",0,NA,98.75,90,3,5.75
"2022","44","fd","n","BRTE",NA,"0","I",1,0,98.75,90,3,5.75
"2022","44","fd","n","HECO",0.06,"0","N",1,0.5,98.75,90,3,5.75
"2022","44","fd","n","RACO",0.05,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","HEVI",0.05,"0","N",0,0.25,98.75,90,3,5.75
"2022","44","fd","n","ARFR",0.03,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","FEID",0.05,"0","N",1,0,98.75,90,3,5.75
"2022","44","fd","n","CHLE",NA,"0",NA,NA,NA,98.75,90,3,5.75
"2022","44","fd","n","ARLU",0.04,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","SATR",NA,"0","I",0,2.5,98.75,90,3,5.75
"2022","44","fd","n","ASDR",0.11,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","SPCR",NA,"0","N",1,1.5,98.75,90,3,5.75
"2022","44","fd","n","LIPU",0.06,"0","N",0,0.25,98.75,90,3,5.75
"2022","44","fd","n","MATA",0.04,"0","N",0,0,98.75,90,3,5.75
"2022","44","fd","n","KOMA",0.06,"0","N",1,0,98.75,90,3,5.75
"2022","44","fd","n","ACHY",0.12,"0","N",1,0.75,98.75,90,3,5.75
"2022","44","fd","s","CHLE",NA,"0",NA,NA,NA,97.1,90,5,2.1
"2022","44","fd","s","HECO",0.06,"0","N",1,1.75,97.1,90,5,2.1
"2022","44","fd","s","THFI",0.04,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","BRTE",NA,"0","I",1,0,97.1,90,5,2.1
"2022","44","fd","s","LIPU",0.06,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","ARPU",0.06,"0","N",1,0,97.1,90,5,2.1
"2022","44","fd","s","RACO",0.05,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","SCSC",0.07,"0","N",1,0,97.1,90,5,2.1
"2022","44","fd","s","POOL",NA,"0","I",0,NA,97.1,90,5,2.1
"2022","44","fd","s","HEVI",0.05,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","SPCR",NA,"0","N",1,0,97.1,90,5,2.1
"2022","44","fd","s","SATR",NA,"0","I",0,0,97.1,90,5,2.1
"2022","44","fd","s","ASDR",0.11,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","FEID",0.05,"0","N",1,0,97.1,90,5,2.1
"2022","44","fd","s","ACHY",0.12,"0","N",1,0.1,97.1,90,5,2.1
"2022","44","fd","s","ARLU",0.04,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","MATA",0.04,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","KOMA",0.06,"0","N",1,0.25,97.1,90,5,2.1
"2022","44","fd","s","ARFR",0.03,"0","N",0,0,97.1,90,5,2.1
"2022","44","fd","s","GAAR",0.14,"0","N",0,0,97.1,90,5,2.1
"2022","44","ir","n","DACA",0.01,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","ASDR",0.01,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","BRTE",NA,"0","I",1,0,108.25,90,1,17.25
"2022","44","ir","n","POPE",NA,"0","N",0,NA,108.25,90,1,17.25
"2022","44","ir","n","KOMA",NA,"0","N",1,0.25,108.25,90,1,17.25
"2022","44","ir","n","BOCU",0.29,"0","N",1,16,108.25,90,1,17.25
"2022","44","ir","n","GAAR",0.01,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","SATR",NA,"0","I",0,NA,108.25,90,1,17.25
"2022","44","ir","n","SPCO",0.04,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","HECO",0.02,"0","N",1,0,108.25,90,1,17.25
"2022","44","ir","n","THFI",0.05,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","SPCR",0.03,"0","N",1,0,108.25,90,1,17.25
"2022","44","ir","n","ARFR",0.04,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","FEID",0.02,"0","N",1,0,108.25,90,1,17.25
"2022","44","ir","n","LIPU",0.07,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","ARPU",0.12,"0","N",1,0,108.25,90,1,17.25
"2022","44","ir","n","RACO",0.04,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","ACMI",0.19,"0","N",0,0,108.25,90,1,17.25
"2022","44","ir","n","POOL",NA,"0","I",0,NA,108.25,90,1,17.25
"2022","44","ir","n","BOGR",0.05,"0","N",1,0.75,108.25,90,1,17.25
"2022","44","ir","n","CADU",NA,"0",NA,NA,0.25,108.25,90,1,17.25
"2022","44","ir","n","CHLE",NA,"0",NA,NA,NA,108.25,90,1,17.25
